0.00925164	22053.4
0.00928125	22079.2
0.00931087	22104.8
0.00934048	22130.2
0.0093701	22155.5
0.00939971	22180.5
0.00942933	22205.3
0.00945894	22230
0.00949054	22256.1
0.00952213	22282
0.00955372	22307.6
0.00958532	22333.1
0.00961691	22358.3
0.0096485	22383.4
0.0096801	22408.2
0.00971169	22432.8
0.00974328	22457.3
0.00977488	22481.5
0.00980647	22505.6
0.00983806	22529.4
0.00986966	22553
0.00990125	22576.5
0.00993284	22599.8
0.00996444	22622.9
0.00999603	22645.8
0.0100276	22668.5
0.0100592	22691
0.0100908	22713.4
0.0101245	22737
0.0101582	22760.5
0.0101919	22783.7
0.0102256	22806.8
0.0102593	22829.6
0.010293	22852.3
0.0103267	22874.7
0.0103604	22897
0.0103941	22919.1
0.0104278	22941
0.0104615	22962.7
0.0104953	22984.2
0.010529	23005.5
0.0105627	23026.6
0.0105964	23047.6
0.0106301	23068.3
0.0106638	23088.9
0.0106975	23109.3
0.0107312	23129.5
0.0107649	23149.6
0.0108008	23170.8
0.0108368	23191.7
0.0108727	23212.5
0.0109087	23233.1
0.0109447	23253.5
0.0109806	23273.6
0.0110166	23293.6
0.0110525	23313.4
0.0110885	23333
0.0111244	23352.3
0.0111604	23371.5
0.0111963	23390.5
0.0112323	23409.2
0.0112683	23427.8
0.0113042	23446.1
0.0113402	23464.3
0.0113761	23482.2
0.0114121	23500
0.011448	23517.5
0.011484	23534.9
0.011484	23534.9
0.0115223	23553.2
0.0115607	23571.2
0.0115991	23589
0.0116374	23606.6
0.0116758	23624
0.0117141	23641.1
0.0117525	23658
0.0117908	23674.7
0.0118292	23691.2
0.0118676	23707.4
0.0119059	23723.4
0.0119443	23739.2
0.0119826	23754.8
0.012021	23770.1
0.0120593	23785.2
0.0120977	23800.1
0.0121361	23814.8
0.0121744	23829.2
0.0122128	23843.5
0.0122511	23857.5
0.012292	23872.2
0.012333	23886.6
0.0123739	23900.8
0.0124148	23914.8
0.0124557	23928.5
0.0124966	23941.9
0.0125376	23955.2
0.0125785	23968.1
0.0126194	23980.9
0.0126603	23993.4
0.0127012	24005.6
0.0127422	24017.6
0.0127831	24029.4
0.012824	24040.9
0.0128649	24052.2
0.0129058	24063.2
0.0129468	24074
0.0129877	24084.6
0.0130286	24094.9
0.0130695	24105
0.0130695	24105
0.0131132	24115.5
0.0131568	24125.8
0.0132005	24135.8
0.0132441	24145.5
0.0132878	24155
0.0133314	24164.2
0.0133751	24173.1
0.0134187	24181.8
0.0134624	24190.2
0.013506	24198.4
0.0135497	24206.3
0.0135933	24213.9
0.013637	24221.3
0.0136807	24228.5
0.0137243	24235.4
0.013768	24242
0.0138116	24248.4
0.0138553	24254.6
0.0138989	24260.5
0.0139426	24266.2
0.0139891	24272
0.0140357	24277.5
0.0140823	24282.7
0.0141288	24287.6
0.0141754	24292.3
0.014222	24296.8
0.0142685	24300.9
0.0143151	24304.8
0.0143617	24308.4
0.0144083	24311.8
0.0144548	24314.9
0.0145014	24317.7
0.014548	24320.3
0.0145945	24322.6
0.0146411	24324.7
0.0146877	24326.6
0.0147342	24328.1
0.0147808	24329.5
0.0148274	24330.5
0.0148739	24331.4
0.0148739	24331.4
0.0149236	24332
0.0149733	24332.4
0.015023	24332.4
0.0150727	24332.3
0.0151223	24331.8
0.015172	24331.1
0.0152217	24330.1
0.0152714	24328.8
0.0153211	24327.3
